t1_ph,t2_ph,phone,fname,dur_ph,Participant,t1_wd,t2_wd,word,is_wdinit_ph,is_wdfin_ph,prev_ph,next_ph
0.363,0.388,b,textgrids/dime/s05109.TextGrid,0.025000000000000022,s051,0.254,0.891,invitacio_7n,False,False,m,i
0.388,0.469,i,textgrids/dime/s05109.TextGrid,0.08099999999999996,s051,0.254,0.891,invitacio_7n,False,False,b,t
0.469,0.535,t,textgrids/dime/s05109.TextGrid,0.06600000000000006,s051,0.254,0.891,invitacio_7n,False,False,i,a
0.535,0.629,a,textgrids/dime/s05109.TextGrid,0.09399999999999997,s051,0.254,0.891,invitacio_7n,False,False,t,s
0.629,0.731,s,textgrids/dime/s05109.TextGrid,0.10199999999999998,s051,0.254,0.891,invitacio_7n,False,False,a,i
0.731,0.773,i,textgrids/dime/s05109.TextGrid,0.04200000000000004,s051,0.254,0.891,invitacio_7n,False,False,s,o
0.773,0.819,o,textgrids/dime/s05109.TextGrid,0.04599999999999993,s051,0.254,0.891,invitacio_7n,False,False,i,n
0.819,0.891,n,textgrids/dime/s05109.TextGrid,0.07200000000000006,s051,0.254,0.891,invitacio_7n,False,True,o,a
0.891,0.951,a,textgrids/dime/s05109.TextGrid,0.05999999999999994,s051,0.891,0.951,a,True,True,n,l
0.951,1.012,l,textgrids/dime/s05109.TextGrid,0.061000000000000054,s051,0.951,1.012,la,True,True,a,e
1.012,1.095,e,textgrids/dime/s05109.TextGrid,0.08299999999999996,s051,1.012,1.505,evasio_7n,True,False,l,b
1.095,1.138,b,textgrids/dime/s05109.TextGrid,0.04299999999999993,s051,1.012,1.505,evasio_7n,False,False,e,a
1.138,1.231,a,textgrids/dime/s05109.TextGrid,0.0930000000000002,s051,1.012,1.505,evasio_7n,False,False,b,s
1.231,1.345,s,textgrids/dime/s05109.TextGrid,0.11399999999999988,s051,1.012,1.505,evasio_7n,False,False,a,i
1.345,1.404,i,textgrids/dime/s05109.TextGrid,0.05899999999999994,s051,1.012,1.505,evasio_7n,False,False,s,o
1.404,1.464,o,textgrids/dime/s05109.TextGrid,0.06000000000000005,s051,1.012,1.505,evasio_7n,False,False,i,n
1.464,1.505,n,textgrids/dime/s05109.TextGrid,0.040999999999999925,s051,1.012,1.505,evasio_7n,False,True,o,m
1.505,1.55,m,textgrids/dime/s05109.TextGrid,0.04500000000000015,s051,1.505,1.826,mejor,True,False,n,e
1.55,1.624,e,textgrids/dime/s05109.TextGrid,0.07400000000000007,s051,1.505,1.826,mejor,False,False,m,x
1.624,1.727,x,textgrids/dime/s05109.TextGrid,0.10299999999999998,s051,1.505,1.826,mejor,False,False,e,o
1.727,1.798,o,textgrids/dime/s05109.TextGrid,0.07099999999999995,s051,1.505,1.826,mejor,False,False,x,r(
1.798,1.826,r(,textgrids/dime/s05109.TextGrid,0.028000000000000025,s051,1.505,1.826,mejor,False,True,o,e
1.826,1.957,e,textgrids/dime/s05109.TextGrid,0.131,s051,1.826,2.232,hecha,True,False,r(,tS
1.957,2.077,tS,textgrids/dime/s05109.TextGrid,0.11999999999999988,s051,1.826,2.232,hecha,False,False,e,a
2.077,2.232,a,textgrids/dime/s05109.TextGrid,0.15500000000000025,s051,1.826,2.232,hecha,False,True,tS,.sil
2.232,2.461,.sil,textgrids/dime/s05109.TextGrid,0.22899999999999965,s051,2.232,2.461,.sil,True,True,a,e
2.461,2.575,e,textgrids/dime/s05109.TextGrid,0.11400000000000032,s051,2.461,2.608,es,True,False,.sil,s
2.575,2.608,s,textgrids/dime/s05109.TextGrid,0.03299999999999992,s051,2.461,2.608,es,False,True,e,d
2.608,2.643,d,textgrids/dime/s05109.TextGrid,0.0349999999999997,s051,2.608,3.028,difi_7cil,True,False,s,i
2.643,2.711,i,textgrids/dime/s05109.TextGrid,0.06800000000000006,s051,2.608,3.028,difi_7cil,False,False,d,f
2.711,2.759,f,textgrids/dime/s05109.TextGrid,0.04800000000000004,s051,2.608,3.028,difi_7cil,False,False,i,i
2.759,2.86,i,textgrids/dime/s05109.TextGrid,0.10099999999999998,s051,2.608,3.028,difi_7cil,False,False,f,s
2.86,2.928,s,textgrids/dime/s05109.TextGrid,0.06800000000000006,s051,2.608,3.028,difi_7cil,False,False,i,i
2.928,2.973,i,textgrids/dime/s05109.TextGrid,0.04499999999999993,s051,2.608,3.028,difi_7cil,False,False,s,l
2.973,3.028,l,textgrids/dime/s05109.TextGrid,0.05500000000000016,s051,2.608,3.028,difi_7cil,False,True,i,d
3.028,3.061,d,textgrids/dime/s05109.TextGrid,0.03299999999999992,s051,3.028,3.091,de,True,False,l,e
3.061,3.091,e,textgrids/dime/s05109.TextGrid,0.03000000000000025,s051,3.028,3.091,de,False,True,d,e
3.091,3.127,e,textgrids/dime/s05109.TextGrid,0.03599999999999959,s051,3.091,3.705,encontrar,True,False,e,n
3.127,3.185,n,textgrids/dime/s05109.TextGrid,0.058000000000000274,s051,3.091,3.705,encontrar,False,False,e,k
3.185,3.231,k,textgrids/dime/s05109.TextGrid,0.04599999999999982,s051,3.091,3.705,encontrar,False,False,n,o
3.231,3.294,o,textgrids/dime/s05109.TextGrid,0.06300000000000017,s051,3.091,3.705,encontrar,False,False,k,n
3.294,3.384,n,textgrids/dime/s05109.TextGrid,0.08999999999999986,s051,3.091,3.705,encontrar,False,False,o,t
3.384,3.433,t,textgrids/dime/s05109.TextGrid,0.04899999999999993,s051,3.091,3.705,encontrar,False,False,n,r(
3.433,3.47,r(,textgrids/dime/s05109.TextGrid,0.037000000000000366,s051,3.091,3.705,encontrar,False,False,t,a
3.47,3.555,a,textgrids/dime/s05109.TextGrid,0.08499999999999996,s051,3.091,3.705,encontrar,False,False,r(,r(
3.555,3.705,r(,textgrids/dime/s05109.TextGrid,0.1499999999999999,s051,3.091,3.705,encontrar,False,True,a,.sil
3.705,3.763,.sil,textgrids/dime/s05109.TextGrid,0.05799999999999983,s051,3.705,3.763,.sil,True,True,r(,
0.074,0.145,l,textgrids/dime/s05110.TextGrid,0.071,s051,0.074,0.209,la,True,False,,a
0.145,0.209,a,textgrids/dime/s05110.TextGrid,0.064,s051,0.074,0.209,la,False,True,l,e
0.209,0.261,e,textgrids/dime/s05110.TextGrid,0.05200000000000002,s051,0.209,0.813,herramienta,True,False,a,r
0.261,0.35,r,textgrids/dime/s05110.TextGrid,0.08899999999999997,s051,0.209,0.813,herramienta,False,False,e,a
0.35,0.399,a,textgrids/dime/s05110.TextGrid,0.049000000000000044,s051,0.209,0.813,herramienta,False,False,r,m
0.399,0.478,m,textgrids/dime/s05110.TextGrid,0.07899999999999996,s051,0.209,0.813,herramienta,False,False,a,i
0.478,0.565,i,textgrids/dime/s05110.TextGrid,0.08699999999999997,s051,0.209,0.813,herramienta,False,False,m,e
0.565,0.598,e,textgrids/dime/s05110.TextGrid,0.03300000000000003,s051,0.209,0.813,herramienta,False,False,i,n
0.598,0.66,n,textgrids/dime/s05110.TextGrid,0.062000000000000055,s051,0.209,0.813,herramienta,False,False,e,t
0.66,0.707,t,textgrids/dime/s05110.TextGrid,0.04699999999999993,s051,0.209,0.813,herramienta,False,False,n,a
0.707,0.813,a,textgrids/dime/s05110.TextGrid,0.10599999999999998,s051,0.209,0.813,herramienta,False,True,t,k
0.813,0.858,k,textgrids/dime/s05110.TextGrid,0.04500000000000004,s051,0.813,0.915,que,True,False,a,e
0.858,0.915,e,textgrids/dime/s05110.TextGrid,0.05700000000000005,s051,0.813,0.915,que,False,True,k,d
0.915,0.957,d,textgrids/dime/s05110.TextGrid,0.041999999999999926,s051,0.915,1.072,da,True,False,e,a
0.957,1.072,a,textgrids/dime/s05110.TextGrid,0.1150000000000001,s051,0.915,1.072,da,False,True,d,p
1.072,1.12,p,textgrids/dime/s05110.TextGrid,0.04800000000000004,s051,1.072,1.336,poder,True,False,a,o
1.12,1.205,o,textgrids/dime/s05110.TextGrid,0.08499999999999996,s051,1.072,1.336,poder,False,False,p,d
1.205,1.244,d,textgrids/dime/s05110.TextGrid,0.038999999999999924,s051,1.072,1.336,poder,False,False,o,e
1.244,1.312,e,textgrids/dime/s05110.TextGrid,0.06800000000000006,s051,1.072,1.336,poder,False,False,d,r(
1.312,1.336,r(,textgrids/dime/s05110.TextGrid,0.02400000000000002,s051,1.072,1.336,poder,False,True,e,a
1.336,1.415,a,textgrids/dime/s05110.TextGrid,0.07899999999999996,s051,1.336,1.415,a,True,True,r(,l
1.415,1.463,l,textgrids/dime/s05110.TextGrid,0.04800000000000004,s051,1.415,1.497,la,True,False,a,a
1.463,1.497,a,textgrids/dime/s05110.TextGrid,0.03400000000000003,s051,1.415,1.497,la,False,True,l,a
1.497,1.535,a,textgrids/dime/s05110.TextGrid,0.03799999999999981,s051,1.497,2.303,administracio_7n,True,False,a,d
1.535,1.607,d,textgrids/dime/s05110.TextGrid,0.07200000000000006,s051,1.497,2.303,administracio_7n,False,False,a,m
1.607,1.647,m,textgrids/dime/s05110.TextGrid,0.040000000000000036,s051,1.497,2.303,administracio_7n,False,False,d,i
1.647,1.668,i,textgrids/dime/s05110.TextGrid,0.020999999999999908,s051,1.497,2.303,administracio_7n,False,False,m,n
1.668,1.723,n,textgrids/dime/s05110.TextGrid,0.05500000000000016,s051,1.497,2.303,administracio_7n,False,False,i,i
1.723,1.814,i,textgrids/dime/s05110.TextGrid,0.09099999999999997,s051,1.497,2.303,administracio_7n,False,False,n,s
1.814,1.86,s,textgrids/dime/s05110.TextGrid,0.04600000000000004,s051,1.497,2.303,administracio_7n,False,False,i,t
1.86,1.938,t,textgrids/dime/s05110.TextGrid,0.07799999999999985,s051,1.497,2.303,administracio_7n,False,False,s,r(
1.938,1.975,r(,textgrids/dime/s05110.TextGrid,0.037000000000000144,s051,1.497,2.303,administracio_7n,False,False,t,a
1.975,2.054,a,textgrids/dime/s05110.TextGrid,0.07899999999999974,s051,1.497,2.303,administracio_7n,False,False,r(,s
2.054,2.153,s,textgrids/dime/s05110.TextGrid,0.0990000000000002,s051,1.497,2.303,administracio_7n,False,False,a,i
2.153,2.193,i,textgrids/dime/s05110.TextGrid,0.040000000000000036,s051,1.497,2.303,administracio_7n,False,False,s,o
2.193,2.233,o,textgrids/dime/s05110.TextGrid,0.040000000000000036,s051,1.497,2.303,administracio_7n,False,False,i,n
2.233,2.303,n,textgrids/dime/s05110.TextGrid,0.06999999999999984,s051,1.497,2.303,administracio_7n,False,True,o,d
2.303,2.323,d,textgrids/dime/s05110.TextGrid,0.020000000000000018,s051,2.303,2.405,de,True,False,n,e
2.323,2.405,e,textgrids/dime/s05110.TextGrid,0.08199999999999985,s051,2.303,2.405,de,False,True,d,t
2.405,2.452,t,textgrids/dime/s05110.TextGrid,0.04700000000000015,s051,2.405,2.492,tu,True,False,e,u
2.452,2.492,u,textgrids/dime/s05110.TextGrid,0.040000000000000036,s051,2.405,2.492,tu,False,True,t,n
2.492,2.552,n,textgrids/dime/s05110.TextGrid,0.06000000000000005,s051,2.492,3.026,negocio,True,False,u,e
2.552,2.641,e,textgrids/dime/s05110.TextGrid,0.08899999999999997,s051,2.492,3.026,negocio,False,False,n,g
2.641,2.687,g,textgrids/dime/s05110.TextGrid,0.04599999999999982,s051,2.492,3.026,negocio,False,False,e,o
2.687,2.779,o,textgrids/dime/s05110.TextGrid,0.09200000000000008,s051,2.492,3.026,negocio,False,False,g,s
2.779,2.875,s,textgrids/dime/s05110.TextGrid,0.09600000000000009,s051,2.492,3.026,negocio,False,False,o,i
2.875,2.96,i,textgrids/dime/s05110.TextGrid,0.08499999999999996,s051,2.492,3.026,negocio,False,False,s,o
2.96,3.026,o,textgrids/dime/s05110.TextGrid,0.06599999999999984,s051,2.492,3.026,negocio,False,True,i,.sil
3.026,3.101,.sil,textgrids/dime/s05110.TextGrid,0.07500000000000018,s051,3.026,3.101,.sil,True,True,o,
0.069,0.128,m,textgrids/dime/s05111.TextGrid,0.059,s051,0.069,0.719,mensaje,True,False,,e
0.128,0.204,e,textgrids/dime/s05111.TextGrid,0.07599999999999998,s051,0.069,0.719,mensaje,False,False,m,n
0.204,0.272,n,textgrids/dime/s05111.TextGrid,0.06800000000000003,s051,0.069,0.719,mensaje,False,False,e,s
0.272,0.368,s,textgrids/dime/s05111.TextGrid,0.09599999999999997,s051,0.069,0.719,mensaje,False,False,n,a
0.368,0.488,a,textgrids/dime/s05111.TextGrid,0.12,s051,0.069,0.719,mensaje,False,False,s,x
0.488,0.616,x,textgrids/dime/s05111.TextGrid,0.128,s051,0.069,0.719,mensaje,False,False,a,e
0.616,0.719,e,textgrids/dime/s05111.TextGrid,0.10299999999999998,s051,0.069,0.719,mensaje,False,True,x,.sil
0.719,1.169,.sil,textgrids/dime/s05111.TextGrid,0.45000000000000007,s051,0.719,1.169,.sil,True,True,e,d
1.169,1.241,d,textgrids/dime/s05111.TextGrid,0.07200000000000006,s051,1.169,1.494,debes,True,False,.sil,e
1.241,1.318,e,textgrids/dime/s05111.TextGrid,0.07699999999999996,s051,1.169,1.494,debes,False,False,d,b
1.318,1.362,b,textgrids/dime/s05111.TextGrid,0.04400000000000004,s051,1.169,1.494,debes,False,False,e,e
1.362,1.449,e,textgrids/dime/s05111.TextGrid,0.08699999999999997,s051,1.169,1.494,debes,False,False,b,s
1.449,1.494,s,textgrids/dime/s05111.TextGrid,0.04499999999999993,s051,1.169,1.494,debes,False,True,e,d
1.494,1.516,d,textgrids/dime/s05111.TextGrid,0.02200000000000002,s051,1.494,1.618,dar,True,False,s,a
1.516,1.594,a,textgrids/dime/s05111.TextGrid,0.07800000000000007,s051,1.494,1.618,dar,False,False,d,r(
1.594,1.618,r(,textgrids/dime/s05111.TextGrid,0.02400000000000002,s051,1.494,1.618,dar,False,True,a,e
1.618,1.697,e,textgrids/dime/s05111.TextGrid,0.07899999999999996,s051,1.618,1.747,el,True,False,r(,l
1.697,1.747,l,textgrids/dime/s05111.TextGrid,0.050000000000000044,s051,1.618,1.747,el,False,True,e,m
1.747,1.816,m,textgrids/dime/s05111.TextGrid,0.06899999999999995,s051,1.747,2.135,medio,True,False,l,e
1.816,1.924,e,textgrids/dime/s05111.TextGrid,0.10799999999999987,s051,1.747,2.135,medio,False,False,m,d
1.924,1.977,d,textgrids/dime/s05111.TextGrid,0.05300000000000016,s051,1.747,2.135,medio,False,False,e,i
1.977,2.051,i,textgrids/dime/s05111.TextGrid,0.07400000000000007,s051,1.747,2.135,medio,False,False,d,o
2.051,2.135,o,textgrids/dime/s05111.TextGrid,0.08399999999999963,s051,1.747,2.135,medio,False,True,i,p
2.135,2.193,p,textgrids/dime/s05111.TextGrid,0.058000000000000274,s051,2.135,2.3,por,True,False,o,o
2.193,2.255,o,textgrids/dime/s05111.TextGrid,0.06199999999999983,s051,2.135,2.3,por,False,False,p,r(
2.255,2.3,r(,textgrids/dime/s05111.TextGrid,0.04499999999999993,s051,2.135,2.3,por,False,True,o,e
2.3,2.355,e,textgrids/dime/s05111.TextGrid,0.05500000000000016,s051,2.3,2.413,el,True,False,r(,l
2.355,2.413,l,textgrids/dime/s05111.TextGrid,0.05799999999999983,s051,2.3,2.413,el,False,True,e,k
2.413,2.47,k,textgrids/dime/s05111.TextGrid,0.057000000000000384,s051,2.413,2.512,que,True,False,l,e
2.47,2.512,e,textgrids/dime/s05111.TextGrid,0.041999999999999815,s051,2.413,2.512,que,False,True,k,t
2.512,2.582,t,textgrids/dime/s05111.TextGrid,0.06999999999999984,s051,2.512,2.633,te,True,False,e,e
2.582,2.633,e,textgrids/dime/s05111.TextGrid,0.051000000000000156,s051,2.512,2.633,te,False,True,t,n
2.633,2.717,n,textgrids/dime/s05111.TextGrid,0.08400000000000007,s051,2.633,3.104,enteraste,True,False,e,t
2.717,2.756,t,textgrids/dime/s05111.TextGrid,0.0389999999999997,s051,2.633,3.104,enteraste,False,False,n,e
2.756,2.806,e,textgrids/dime/s05111.TextGrid,0.050000000000000266,s051,2.633,3.104,enteraste,False,False,t,r(
2.806,2.836,r(,textgrids/dime/s05111.TextGrid,0.029999999999999805,s051,2.633,3.104,enteraste,False,False,e,a
2.836,2.935,a,textgrids/dime/s05111.TextGrid,0.0990000000000002,s051,2.633,3.104,enteraste,False,False,r(,s
2.935,2.997,s,textgrids/dime/s05111.TextGrid,0.06199999999999983,s051,2.633,3.104,enteraste,False,False,a,t
2.997,3.051,t,textgrids/dime/s05111.TextGrid,0.05400000000000027,s051,2.633,3.104,enteraste,False,False,s,e
3.051,3.104,e,textgrids/dime/s05111.TextGrid,0.052999999999999936,s051,2.633,3.104,enteraste,False,True,t,d
3.104,3.149,d,textgrids/dime/s05111.TextGrid,0.04499999999999993,s051,3.104,3.201,de,True,False,e,e
3.149,3.201,e,textgrids/dime/s05111.TextGrid,0.052000000000000046,s051,3.104,3.201,de,False,True,d,e
3.201,3.262,e,textgrids/dime/s05111.TextGrid,0.06099999999999994,s051,3.201,3.451,esta,True,False,e,s
3.262,3.321,s,textgrids/dime/s05111.TextGrid,0.05900000000000016,s051,3.201,3.451,esta,False,False,e,t
3.321,3.379,t,textgrids/dime/s05111.TextGrid,0.05799999999999983,s051,3.201,3.451,esta,False,False,s,a
3.379,3.451,a,textgrids/dime/s05111.TextGrid,0.07200000000000006,s051,3.201,3.451,esta,False,True,t,p
3.451,3.508,p,textgrids/dime/s05111.TextGrid,0.05699999999999994,s051,3.451,3.919,pa_7gina,True,False,a,a
3.508,3.578,a,textgrids/dime/s05111.TextGrid,0.06999999999999984,s051,3.451,3.919,pa_7gina,False,False,p,x
3.578,3.695,x,textgrids/dime/s05111.TextGrid,0.11699999999999999,s051,3.451,3.919,pa_7gina,False,False,a,i
3.695,3.731,i,textgrids/dime/s05111.TextGrid,0.03600000000000003,s051,3.451,3.919,pa_7gina,False,False,x,n
3.731,3.808,n,textgrids/dime/s05111.TextGrid,0.07699999999999996,s051,3.451,3.919,pa_7gina,False,False,i,a
3.808,3.919,a,textgrids/dime/s05111.TextGrid,0.11100000000000021,s051,3.451,3.919,pa_7gina,False,True,n,.sil
3.919,4.001,.sil,textgrids/dime/s05111.TextGrid,0.0820000000000003,s051,3.919,4.001,.sil,True,True,a,
0.051,0.15,b,textgrids/dime/s05112.TextGrid,0.099,s051,0.051,0.766,bibliografi_7a,True,False,,i
0.15,0.219,i,textgrids/dime/s05112.TextGrid,0.069,s051,0.051,0.766,bibliografi_7a,False,False,b,b
0.219,0.297,b,textgrids/dime/s05112.TextGrid,0.07799999999999999,s051,0.051,0.766,bibliografi_7a,False,False,i,l
0.297,0.34,l,textgrids/dime/s05112.TextGrid,0.04300000000000004,s051,0.051,0.766,bibliografi_7a,False,False,b,i
0.34,0.359,i,textgrids/dime/s05112.TextGrid,0.01899999999999996,s051,0.051,0.766,bibliografi_7a,False,False,l,o
0.359,0.4,o,textgrids/dime/s05112.TextGrid,0.041000000000000036,s051,0.051,0.766,bibliografi_7a,False,False,i,g
0.4,0.449,g,textgrids/dime/s05112.TextGrid,0.04899999999999999,s051,0.051,0.766,bibliografi_7a,False,False,o,r(
0.449,0.484,r(,textgrids/dime/s05112.TextGrid,0.034999999999999976,s051,0.051,0.766,bibliografi_7a,False,False,g,a
0.484,0.552,a,textgrids/dime/s05112.TextGrid,0.06800000000000006,s051,0.051,0.766,bibliografi_7a,False,False,r(,f
0.552,0.643,f,textgrids/dime/s05112.TextGrid,0.09099999999999997,s051,0.051,0.766,bibliografi_7a,False,False,a,i
0.643,0.688,i,textgrids/dime/s05112.TextGrid,0.04499999999999993,s051,0.051,0.766,bibliografi_7a,False,False,f,a
0.688,0.766,a,textgrids/dime/s05112.TextGrid,0.07800000000000007,s051,0.051,0.766,bibliografi_7a,False,True,i,i
0.766,0.821,i,textgrids/dime/s05112.TextGrid,0.05499999999999994,s051,0.766,1.258,histo_7rica,True,False,a,s
0.821,0.866,s,textgrids/dime/s05112.TextGrid,0.04500000000000004,s051,0.766,1.258,histo_7rica,False,False,i,t
0.866,0.954,t,textgrids/dime/s05112.TextGrid,0.08799999999999997,s051,0.766,1.258,histo_7rica,False,False,s,o
0.954,1.02,o,textgrids/dime/s05112.TextGrid,0.06600000000000006,s051,0.766,1.258,histo_7rica,False,False,t,r(
1.02,1.057,r(,textgrids/dime/s05112.TextGrid,0.03699999999999992,s051,0.766,1.258,histo_7rica,False,False,o,i
1.057,1.112,i,textgrids/dime/s05112.TextGrid,0.05500000000000016,s051,0.766,1.258,histo_7rica,False,False,r(,k
1.112,1.19,k,textgrids/dime/s05112.TextGrid,0.07799999999999985,s051,0.766,1.258,histo_7rica,False,False,i,a
1.19,1.258,a,textgrids/dime/s05112.TextGrid,0.06800000000000006,s051,0.766,1.258,histo_7rica,False,True,k,d
1.258,1.298,d,textgrids/dime/s05112.TextGrid,0.040000000000000036,s051,1.258,1.345,de,True,False,a,e
1.298,1.345,e,textgrids/dime/s05112.TextGrid,0.04699999999999993,s051,1.258,1.345,de,False,True,d,l
1.345,1.394,l,textgrids/dime/s05112.TextGrid,0.04899999999999993,s051,1.345,1.47,la,True,False,e,a
1.394,1.47,a,textgrids/dime/s05112.TextGrid,0.07600000000000007,s051,1.345,1.47,la,False,True,l,s
1.47,1.586,s,textgrids/dime/s05112.TextGrid,0.1160000000000001,s051,1.47,1.995,ciencia,True,False,a,i
1.586,1.686,i,textgrids/dime/s05112.TextGrid,0.09999999999999987,s051,1.47,1.995,ciencia,False,False,s,e
1.686,1.742,e,textgrids/dime/s05112.TextGrid,0.05600000000000005,s051,1.47,1.995,ciencia,False,False,i,n
1.742,1.784,n,textgrids/dime/s05112.TextGrid,0.04200000000000004,s051,1.47,1.995,ciencia,False,False,e,s
1.784,1.874,s,textgrids/dime/s05112.TextGrid,0.09000000000000008,s051,1.47,1.995,ciencia,False,False,n,i
1.874,1.903,i,textgrids/dime/s05112.TextGrid,0.028999999999999915,s051,1.47,1.995,ciencia,False,False,s,a
1.903,1.995,a,textgrids/dime/s05112.TextGrid,0.09200000000000008,s051,1.47,1.995,ciencia,False,True,i,i
1.995,2.057,i,textgrids/dime/s05112.TextGrid,0.06199999999999983,s051,1.995,2.057,y,True,True,a,l
2.057,2.108,l,textgrids/dime/s05112.TextGrid,0.051000000000000156,s051,2.057,2.2,la,True,False,i,a
2.108,2.2,a,textgrids/dime/s05112.TextGrid,0.09200000000000008,s051,2.057,2.2,la,False,True,l,t
2.2,2.3,t,textgrids/dime/s05112.TextGrid,0.09999999999999964,s051,2.2,2.66,te_7cnica,True,False,a,e
2.3,2.36,e,textgrids/dime/s05112.TextGrid,0.06000000000000005,s051,2.2,2.66,te_7cnica,False,False,t,k
2.36,2.425,k,textgrids/dime/s05112.TextGrid,0.06499999999999995,s051,2.2,2.66,te_7cnica,False,False,e,n
2.425,2.469,n,textgrids/dime/s05112.TextGrid,0.04400000000000004,s051,2.2,2.66,te_7cnica,False,False,k,i
2.469,2.54,i,textgrids/dime/s05112.TextGrid,0.07100000000000017,s051,2.2,2.66,te_7cnica,False,False,n,k
2.54,2.612,k,textgrids/dime/s05112.TextGrid,0.07200000000000006,s051,2.2,2.66,te_7cnica,False,False,i,a
2.612,2.66,a,textgrids/dime/s05112.TextGrid,0.04800000000000004,s051,2.2,2.66,te_7cnica,False,True,k,n
2.66,2.711,n,textgrids/dime/s05112.TextGrid,0.05099999999999971,s051,2.66,2.711,en,True,True,a,e
2.711,2.774,e,textgrids/dime/s05112.TextGrid,0.06300000000000017,s051,2.711,3.3,espan~a,True,False,n,s
2.774,2.848,s,textgrids/dime/s05112.TextGrid,0.07399999999999984,s051,2.711,3.3,espan~a,False,False,e,p
2.848,2.941,p,textgrids/dime/s05112.TextGrid,0.09299999999999997,s051,2.711,3.3,espan~a,False,False,s,a
2.941,3.038,a,textgrids/dime/s05112.TextGrid,0.09699999999999998,s051,2.711,3.3,espan~a,False,False,p,n~
3.038,3.104,n~,textgrids/dime/s05112.TextGrid,0.06600000000000028,s051,2.711,3.3,espan~a,False,False,a,a
3.104,3.3,a,textgrids/dime/s05112.TextGrid,0.19599999999999973,s051,2.711,3.3,espan~a,False,True,n~,.bn
3.3,3.587,.bn,textgrids/dime/s05112.TextGrid,0.28700000000000037,s051,3.3,3.587,.bn,True,True,a,b
3.587,3.675,b,textgrids/dime/s05112.TextGrid,0.08799999999999963,s051,3.587,3.906,base,True,False,.bn,a
